5729,3
5730,4
5731,9
5732,8
5733,5
5734,5
5735,2
5736,10
5737,4
5738,6
5739,4
5740,9
5741,7
5742,1
5743,5
5744,5
5745,6
5746,12
5747,3
5748,6
5749,3
5750,5
5751,7
5752,9
5753,5
5754,2
5755,4
5756,13
5757,8
5758,11
5759,5
5760,6
5761,6
5762,4
5763,3
5764,5
5765,3
5766,5
5767,5
5768,4
5769,8
5770,5
5771,9
5772,6
5773,6
5774,13
5775,5
5776,6
5777,6
5778,6
5779,6
5780,6
5781,7
5782,5
5783,5
5784,5
5785,11
5786,2
5787,9
5788,5
5789,4
5790,9
5791,7
5792,4
5793,7
5794,4
5795,8
5796,7
5797,8
5798,6
5799,12
5800,7
5801,6
5802,9
5803,5
5804,5
5805,4
5806,5
5807,3
5808,2
5809,4
5810,6
5811,10
5812,6
5813,4
5814,7
5815,8
5816,4
5817,3
5818,6
5819,4
5820,2
5821,11
5822,5
5823,4
5824,8
5825,11
5826,3
5827,7
5828,6
5829,2
5830,2
5831,4
5832,7
5833,4
5834,6
5835,10
5836,6
5837,8
5838,7
5839,7
5840,4
5841,6
5842,6
5843,6
5844,6
5845,11
5846,6
5847,6
5848,6
5849,11
5850,4
5851,8
5852,2
5853,5
5854,9
5855,6
5856,11
5857,5
5858,5
5859,3
5860,6
5861,6
5862,4
5863,6
5864,3
5865,7
5866,3
5867,3
5868,7
5869,6
5870,6
5871,3
5872,6
5873,5
5874,10
5875,10
5876,4
5877,5
5878,6
5879,6
5880,10
5881,2
5882,9
5883,8
5884,7
5885,6
5886,6
5887,6
5888,6
5889,6
5890,5
5891,4
5892,3
5893,2
5894,3
5895,12
5896,4
5897,4
5898,4
5899,6
5900,5
5901,4
5902,6
5903,9
5904,9
5905,3
5906,3
5907,6
5908,7
5909,6
5910,12
5911,5
5912,7
5913,6
5914,3
5915,4
5916,6
5917,3
5918,6
5919,7
5920,8
5921,8
5922,7
5923,9
5924,9
5925,5
5926,10
5927,8
5928,8
5929,5
5930,6
5931,3
5932,6
5933,7
5934,3
5935,7
5936,10
5937,9
5938,8
5939,5
5940,3
5941,6
5942,5
5943,6
5944,7
5945,5
5946,3
5947,7
5948,5
5949,10
5950,9
5951,4
5952,6
5953,5
5954,7
5955,10
5956,6
5957,6
5958,2
5959,9
5960,4
5961,3
5962,4
5963,4
5964,5
5965,11
5966,6
5967,6
5968,6
5969,3
5970,2
5971,6
5972,4
5973,7
5974,7
5975,9
5976,2
5977,12
5978,3
5979,6
5980,5
5981,4
5982,5
5983,6
5984,5
5985,9
5986,7
5987,10
5988,5
5989,6
5990,6
5991,7
5992,10
5993,5
5994,4
5995,6
5996,5
5997,2
5998,5
5999,10
6000,4
6001,4
6002,6
6003,6
6004,7
6005,6
6006,11
6007,13
6008,4
6009,6
6010,12
6011,5
6012,7
6013,3
6014,4
6015,9
6016,3
6017,4
6018,2
6019,6
6020,4
6021,4
6022,9
6023,7
6024,5
6025,6
6026,6
6027,7
6028,7
6029,4
6030,7
6031,3
6032,3
6033,1
6034,5
6035,7
6036,4
6037,5
6038,8
6039,8
6040,9
6041,4
6042,5
6043,10
6044,10
6045,2
6046,10
6047,5
6048,10
6049,4
6050,3
6051,5
6052,5
6054,4
6055,7
6056,3
6057,4
6058,8
6059,8
6060,6
6061,6
6062,3
6063,6
6064,3
6065,7
6066,2
6067,5
6068,6
6069,11
6070,5
6071,8
6072,4
6073,2
6074,11
6075,8
6076,10
6077,9
6078,9
6079,4
6080,10
6081,8
6082,4
6083,9
6084,10
6085,3
6086,6
6087,4
6088,6
6089,4
6090,9
6091,7
6092,9
6093,3
6094,4
6095,4
6096,9
6097,7
6098,6
6099,6
6100,4
6101,9
6102,6
6104,11
6105,6
6106,5
6107,3
6108,9
6109,4
6110,8
6111,9
6112,5
6113,5
6114,6
6115,2
6116,2
6117,6
6118,4
6119,6
6120,2
6121,6
6122,4
6123,3
6124,4
6125,8
6126,5
6127,7
6128,9
6129,11
6130,4
6131,6
6132,4
6133,6
6134,10
6135,3
6136,6
6137,5
6138,5
6139,2
6140,2
6141,11
6142,7
6143,11
6144,7
6145,6
6146,4
6147,2
6148,4
6149,5
6150,6
6151,2
6152,4
6153,4
6154,7
6155,5
6156,5
6157,5
6158,4
6159,6
6160,4
6161,1
6162,5
6163,4
6164,5
6165,3
6166,10
6167,2
6168,7
6169,3
6170,8
6171,5
6172,4
6173,5
6174,1
6175,8
6176,6
6177,3
6178,3
6179,8
6180,6
6181,7
6182,6
6183,4
6184,3
6185,5
6186,3
6187,5
6189,7
6190,7
6191,3
6192,2
6193,4
6194,2
6195,2
6196,4
6197,8
6198,4
6199,9
6200,5
6201,5
6202,8
6203,5
6204,5
6205,7
6206,6
6207,10
6208,11
6209,8
6210,3
6211,2
6212,9
6213,3
6214,7
6215,8
6216,3
6217,5
6218,9
6219,7
6220,5
6221,9
6222,3
6223,6
6224,8
6225,6
6226,4
6227,5
6228,9
6229,5
6230,3
6231,7
6232,4
6233,3
6234,12
6235,8
6236,8
6237,2
6238,3
6239,2
6240,7
6241,4
6242,4
6243,1
6244,4
6245,4
6246,4
6247,3
6248,7
6249,5
6250,4
6251,4
6252,5
6253,6
6254,6
6255,7
6256,8
6257,3
6258,6
6259,2
6260,7
6261,9
6262,8
6263,5
6264,6
6265,4
6266,5
6267,4
6268,5
6269,4
6270,8
6271,2
6272,9
6273,6
6274,2
6275,4
6276,5
6277,8
6278,8
6279,4
6280,3
6281,6
6282,2
6283,4
6284,3
6285,5
6286,4
6287,9
6288,5
6289,3
6290,5
6291,3
6292,4
6293,11
6294,4
6295,4
6296,5
6297,6
6298,3
6299,3
6300,6
6301,2
6302,5
6303,7
6304,3
6305,2
6306,7
6307,2
6308,4
6309,3
6310,3
6311,2
6312,4
6313,5
6314,5
6315,7
6316,5
6317,9
6318,5
6319,7
6320,6
6321,7
6322,6
6323,6
6324,4
6325,9
6326,9
6327,8
6328,2
6329,5
6330,4
6331,5
6332,5
6333,1
6334,8
6335,1
6336,1
6337,4
6338,5
6339,4
6340,6
6341,4
6342,5
6343,4
6344,1
6345,2
6346,7
6347,3
6348,5
6349,5
6350,3
6351,5
6352,3
6353,6
6354,5
6355,1
6356,4
6357,8
6358,6
6359,7
6360,1
6361,4
6362,9
6363,1
6364,5
6365,8
6366,4
6367,6
6368,5
6369,5
6370,1
6371,5
6372,4
6373,8
6374,4
6375,7
6376,5
6377,12
6378,4
6379,3
6380,11
6381,3
6382,8
6383,3
6384,6
6385,3
6386,6
6387,4
6388,6
6389,3
6390,5
6391,9
6392,5
6393,8
6394,8
6395,6
6396,4
6397,5
6398,7
6399,10
6400,6
6401,7
6402,6
6403,5
6404,4
6405,8
6406,6
6407,3
6408,8
6409,6
6410,2
6411,3
6412,3
6413,5
6414,6
6415,5
6416,7
6417,5
6418,3
6419,3
6420,6
6421,11
6422,4
6423,8
6424,7
6425,10
6426,7
6427,11
6428,3
6429,4
6430,2
6431,5
6432,3
6433,5
6434,3
6435,3
6436,2
6437,2
6438,4
6439,4
6440,5
6441,7
6442,10
6443,2
6444,2
6445,6
6446,8
6447,5
6448,5
6449,12
6450,3
6451,3
6452,7
6453,10
6454,5
6455,9
6456,6
6457,4
6458,6
6459,6
6460,6
6461,5
6462,8
6463,3
6464,6
6465,4
6466,6
6467,5
6468,6
6469,4
6470,4
6471,5
6472,5
6473,4
6474,7
6475,5
6476,6
6477,7
6478,9
6479,5
6480,6
6481,2
6482,6
6483,7
6484,6
6485,5
6486,7
6487,5
6488,6
6489,3
6490,6
6491,8
6492,7
6493,8
6494,6
6495,9
6496,5
6497,5
6498,4
6499,4
6500,3
6501,8
6502,1
6503,3
6504,7
6505,5
6506,3
6507,3
6508,5
6509,5
6510,6
6511,6
6512,5
6513,3
6514,5
6515,6
6516,6
6517,6
6518,3
6519,6
6520,6
6521,4
6522,4
6523,5
6524,5
6525,10
6526,2
6527,3
6528,9
6529,5
6530,6
6531,5
6532,3
6533,5
6534,7
6535,8
6536,3
6537,4
6538,9
6539,8
6540,4
6541,6
6542,3
6543,2
6544,7
6545,7
6546,7
6547,8
6548,3
6549,4
6550,8
6551,4
6552,5
6553,6
6554,10
6555,6
6556,5
6557,6
6558,3
6559,5
6560,4
6561,9
6562,5
6563,2
6564,9
6565,5
6566,3
6567,3
6568,3
6569,7
6570,4
6571,4
6572,6
6573,1
6574,2
6575,6
6576,3
6577,7
6578,3
6579,6
6580,6
6581,2
6582,5
6583,2
6584,7
6585,2
6586,4
6587,4
6588,7
6589,6
6590,5
6591,3
6592,7
6593,2
6594,4
6595,3
6596,8
6597,6
6598,4
6599,6
6600,4
6601,8
6602,5
6603,2
6604,8
6605,4
6606,4
6607,12
6608,5
6609,5
6610,7
6611,4
6612,3
6613,7
6614,2
6615,6
6616,1
6617,6
6618,9
6619,3
6620,4
6621,5
6622,3
6623,2
6624,8
6625,5
6626,2
6627,6
6628,8
6629,4
6630,5
6631,6
6632,6
6633,5
6634,5
6635,1
6636,5
6637,4
6638,6
6639,5
6640,5
6641,4
6642,4
6643,2
6644,5
6645,10
6646,3
6647,5
6648,4
6649,7
6650,7
6651,5
6652,7
6653,5
6654,1
6655,3
6656,4
6657,2
6658,3
6659,3
6660,6
6661,5
6662,3
6663,3
6664,1
6665,7
6666,2
6667,3
6668,5
6669,6
6670,4
6671,4
6672,4
6673,3
6674,7
6675,5
6676,4
6677,7
6678,8
6679,7
6680,6
6681,10
6682,1
6683,2
6684,5
6685,5
6686,2
6687,5
6688,5
6689,4
6690,6
6691,6
6692,7
6693,6
6694,11
6695,5
6696,11
6697,4
6698,5
6699,5
6700,5
6701,4
6702,3
6703,5
6704,6
6705,5
6706,6
6707,5
6708,6
6709,7
6710,6
6711,7
6712,6
6713,5
6714,7
6715,5
6716,6
6717,6
6718,3
6719,6
6720,3
6721,6
6722,10
6723,2
6724,4
6725,9
6726,4
6727,5
6728,5
6729,3
6730,8
6731,6
6732,2
6733,6
6734,6
6735,7
6736,5
6737,5
6738,5
6739,1
6740,4
6741,8
6742,5
6743,4
6744,2
6745,5
6746,4
6747,2
6748,6
6749,6
6750,6
6751,5
6752,6
6753,5
6754,2
6755,2
6756,3
6757,7
6758,3
6759,7
6761,8
6762,1
6763,5
6764,5
6765,8
6766,9
6767,4
6768,4
6769,5
6770,3
6771,7
6772,4
6773,5
6774,5
6775,6
6776,5
6777,7
6778,3
6779,5
6780,4
6781,1
6782,6
6783,9
6784,3
6785,6
6786,4
6787,8
6788,6
6789,7
6790,7
6791,5
6792,5
6793,6
6794,2
6795,10
6797,10
6798,4
6799,1
6800,5
6801,4
6802,7
6803,6
6804,4
6805,4
6806,5
6807,4
6808,2
6809,4
6810,7
6811,3
6812,7
6813,6
6814,5
6815,8
6816,4
6818,7
6819,7
6820,6
6821,4
6822,3
6824,2
6825,2
6826,4
6827,2
6828,6
6829,6
6830,6
6831,5
6832,2
6833,2
6834,8
6835,2
6836,5
6837,10
6838,7
6839,1
6840,5
6841,6
6842,2
6843,4
6844,4
6845,5
6846,2
6847,3
6848,5
6849,7
6850,5
6851,4
6852,4
6853,3
6854,2
6855,8
6856,4
6857,3
6858,3
6859,4
6860,6
6861,6
6862,6
6863,5
6864,4
6865,7
6866,5
6867,3
6868,5
6869,7
6870,5
6871,5
6872,3
6873,3
6874,3
6875,2
6876,2
6877,6
6878,2
6879,3
6880,3
6881,4
6882,6
6883,3
6884,7
6885,5
6886,4
6887,2
6888,6
6889,10
6890,7
6891,4
6892,2
6893,1
6894,2
6895,2
6896,7
6897,6
6898,6
6899,5
6900,5
6901,4
6902,3
6903,3
6904,6
6905,4
6906,4
6907,3
6908,4
6909,4
6910,4
6911,2
6912,6
6913,3
6914,10
6915,5
6916,5
6917,13
6918,4
6919,5
6920,10
6921,1
6922,6
6923,9
6924,6
6925,7
6926,3
6927,3
6928,5
6929,6
6930,8
6931,6
6932,3
6933,6
6934,2
6936,7
6937,4
6938,5
6939,6
6940,4
6941,2
6942,5
6943,5
6945,8
6946,7
6947,5
6948,3
6949,7
6950,4
6951,3
6952,10
6953,4
6954,3
6955,4
6957,2
6958,6
6959,4
6960,3
6961,4
6962,4
6963,4
6964,6
6965,7
6966,3
6967,3
6968,2
6969,3
6970,5
6971,2
6972,3
6973,2
6974,9
6975,8
6976,7
6977,2
6978,1
6979,8
6980,1
6981,3
6982,4
6983,1
6984,6
6985,6
6986,4
6987,7
6988,4
6989,5
6990,8
6991,3
6992,2
6993,5
6994,7
6995,4
6996,3
6997,3
6998,4
6999,7
7000,5
7001,6
7002,2
7003,4
7004,3
7005,2
7006,2
7007,6
7008,8
7009,2
7010,7
7011,4
7012,6
7013,7
7014,2
7015,2
7016,3
7018,9
7019,6
7020,7
7021,7
7022,3
7023,1
7024,3
7025,4
7026,7
7027,4
7028,3
7029,4
7030,6
7031,2
7032,6
7033,2
7034,5
7035,5
7036,3
7037,7
7038,5
7039,5
7040,3
7041,3
7042,6
7043,4
7044,1
7045,5
7046,1
7047,2
7048,2
7049,2
7050,5
7051,4
7052,4
7053,5
7054,11
7055,6
7056,5
7057,2
7058,3
7059,4
7060,10
7061,2
7062,2
7063,4
7064,3
7065,1
7066,6
7067,6
7068,8
7069,3
7070,3
7071,5
7072,6
7073,2
7074,6
7075,3
7076,5
7077,8
7078,3
7079,6
7080,5
7081,4
7082,3
7083,3
7084,9
7085,2
7086,5
7087,5
7088,2
7089,5
7090,2
7091,6
7092,4
7093,3
7094,2
7095,7
7096,9
7097,4
7098,3
7099,4
7100,3
7101,9
7102,5
7103,5
7104,2
7105,1
7106,6
7107,4
7108,4
7109,3
7110,5
7111,5
7112,2
7113,4
7114,5
7115,3
7116,5
7117,8
7118,4
7119,3
7120,3
7121,8
7122,6
7123,3
7124,6
7125,6
7126,2
7127,5
7128,2
7130,5
7131,3
7132,8
7133,6
7134,5
7135,5
7136,5
7137,3
7138,7
7139,2
7140,5
7141,4
7142,6
7143,9
7144,3
7145,3
7146,5
7147,1
7148,2
7149,3
7150,2
7151,3
7152,7
7153,5
7154,5
7155,4
7156,4
7157,3
7158,7
7159,1
7160,3
7161,6
7162,7
7163,4
7164,7
7165,6
7166,4
7167,1
7168,6
7169,2
7170,5
7171,3
7172,5
7173,3
7174,7
7175,1
7176,4
7177,7
7178,4
7179,4
7180,4
7181,3
7182,8
7183,3
7184,7
7185,6
7186,3
7187,7
7188,4
7189,4
7190,2
7191,6
7192,8
7193,5
7194,5
7195,4
7196,6
7197,6
7198,4
7199,2
7200,4
7201,6
7202,4
7204,3
7205,2
7206,2
7207,6
7208,2
7209,4
7210,3
7211,8
7212,5
7213,3
7214,3
7215,7
7216,6
7217,2
7218,5
7219,2
7220,6
7221,5
7222,5
7223,4
7224,7
7225,4
7226,4
7227,2
7228,2
7229,5
7230,1
7231,4
7232,1
7233,5
7234,4
7235,4
7236,2
7237,2
7238,4
7239,4
7240,2
7241,3
7242,4
7243,8
7244,1
7245,4
7246,3
7247,6
7248,3
7249,5
7250,6
7251,6
7252,6
7253,7
7254,4
7255,3
7256,6
7257,2
7258,5
7259,11
7260,5
7261,1
7262,3
7263,10
7264,3
7265,4
7266,4
7267,3
7268,7
7269,7
7270,5
7271,2
7272,6
7273,4
7274,3
7275,4
7276,6
7277,5
7278,2
7279,4
7280,8
7281,3
7282,5
7283,7
7284,5
7285,3
7286,6
7287,7
7288,9
7289,5
7290,4
7291,7
7292,4
7293,4
7294,2
7295,1
7296,2
7297,3
7298,1
7299,3
7300,4
7301,7
7302,3
7303,6
7304,4
7305,4
7306,4
7307,4
7308,5
7309,4
7310,6
7311,2
7312,4
7313,5
7314,5
7315,4
7316,5
7317,6
7318,3
7319,5
7320,3
7321,2
7322,5
7323,5
7324,5
7325,3
7326,2
7327,6
7328,4
7329,4
7330,4
7331,5
7332,6
7333,2
7334,4
7335,3
7336,3
7337,8
7338,3
7339,5
7340,5
7341,4
7342,5
7343,3
7344,4
7345,3
7347,2
7348,6
7349,2
7350,1
7351,8
7352,2
7353,4
7354,3
7355,2
7356,3
7357,2
7358,1
7359,8
7360,5
7361,6
7362,6
7363,6
7364,3
7365,2
7366,1
7367,5
7368,4
7369,3
7370,4
7371,3
7372,3
7373,3
7374,3
7375,4
7376,3
7377,2
7378,4
7379,4
7380,2
7381,6
7382,1
7383,3
7384,5
7385,3
7386,4
7388,5
7389,3
7390,2
7391,3
7392,5
7393,3
7394,4
7395,1
7396,7
7397,1
7398,1
7399,2
7400,5
7401,5
7402,8
7403,1
7404,4
7405,2
7406,6
7407,8
7408,3
7409,4
7410,6
7411,2
7412,1
7413,4
7414,3
7415,2
7416,3
7417,2
7418,5
7419,2
7420,3
7421,1
7422,5
7423,5
7424,2
7425,3
7426,3
7427,3
7428,2
7429,3
7430,1
7431,11
7432,4
7433,4
7434,2
7435,4
7437,5
7438,8
7439,1
7440,6
7441,3
7442,3
7443,4
7444,2
7445,3
7446,1
7447,4
7448,4
7449,5
7450,2
7451,7
7452,5
7453,4
7454,5
7455,3
7456,6
7457,3
7458,3
7459,7
7460,6
7461,9
7462,3
7463,5
7464,7
7465,4
7466,1
7467,4
7468,9
7469,7
7470,2
7471,1
7472,8
7473,3
7474,1
7475,9
7476,1
7477,6
7478,4
7479,4
7480,4
7481,3
7482,4
7483,2
7484,1
7485,1
7486,2
7487,5
7488,6
7489,4
7490,7
7491,5
7492,3
7494,3
7495,2
7496,7
7497,2
7498,5
7499,5
7500,4
7501,4
7502,3
7503,7
7504,3
7505,7
7506,7
7507,2
7508,7
7509,3
7510,4
7511,3
7512,2
7513,3
7514,3
7515,6
7516,5
7517,2
7518,4
7519,1
7520,2
7521,4
7522,5
7523,8
7524,2
7525,1
7526,4
7527,4
7528,1
7529,7
7530,2
7531,4
7532,8
7533,4
7534,3
7535,8
7536,3
7537,7
7538,2
7539,5
7540,3
7541,1
7542,6
7543,9
7544,5
7545,1
7546,2
7547,3
7548,8
7549,2
7550,4
7551,6
7552,3
7553,3
7554,5
7555,5
7556,1
7557,5
7558,2
7559,5
7560,9
7561,1
7562,5
7563,5
7564,5
7565,1
7566,5
7567,3
7568,3
7569,4
7570,3
7571,7
7572,2
7573,2
7574,4
7575,5
7576,3
7577,6
7578,6
7579,3
7580,2
7581,5
7582,5
7583,4
7584,4
7585,5
7586,5
7587,4
7588,5
7589,2
7590,6
7591,2
7592,3
7593,2
7594,3
7595,2
7596,7
7597,4
7598,6
7599,5
7600,4
7601,4
7602,5
7603,7
7604,9
7605,5
7606,11
7607,7
7608,5
7609,2
7610,5
7611,4
7612,5
7613,4
7614,4
7615,2
7616,3
7617,4
7618,2
7619,3
7620,2
7621,3
7622,6
7623,4
7624,7
7625,4
7626,5
7627,3
7628,8
7629,4
7630,7
7631,3
7632,4
7633,4
7634,6
7635,5
7636,5
7637,5
7638,3
7639,1
7640,5
7641,4
7642,4
7643,4
7644,1
7646,2
7647,6
7648,3
7649,1
7650,7
7651,2
7652,6
7653,5
7654,6
7655,4
7656,5
7657,6
7658,6
7659,6
7660,3
7661,5
7662,1
7663,10
7664,4
7665,3
7666,6
7667,2
7668,3
7669,5
7670,2
7671,2
7672,2
7673,3
7674,3
7675,2
7676,4
7677,3
7678,4
7679,2
7680,7
7681,2
7682,3
7683,6
7684,2
7685,2
7686,5
7687,3
7688,5
7689,2
7690,3
7691,2
7692,2
7693,3
7694,1
7695,5
7696,1
7697,6
7698,1
7699,2
7700,3
7701,4
7703,1
7704,4
7705,2
7706,6
7707,1
7708,6
7709,4
7710,9
7711,2
7712,4
7713,7
7714,4
7715,8
7716,5
7717,3
7718,5
7719,3
7720,5
7721,3
7722,5
7723,6
7724,6
7725,3
7727,3
7728,5
7729,9
7730,3
7731,5
7732,8
7733,3
7734,2
7735,2
7736,7
7737,2
7738,4
7739,3
7740,2
7741,3
7742,6
7743,5
7744,6
7745,6
7746,3
7747,4
7748,4
7749,2
7750,7
7751,4
7752,4
7753,5
7754,5
7755,1
7756,5
7757,7
7758,4
7759,4
7760,6
7761,1
7762,5
7763,4
7764,7
7765,2
7766,3
7767,3
7768,6
7769,3
7770,3
7771,2
7772,7
7773,6
7774,3
7775,2
7776,6
7777,1
7778,7
7779,1
7780,4
7781,5
7782,4
7783,3
7784,4
7785,1
7786,4
7787,3
7788,5
7789,1
7790,6
7791,6
7792,5
7793,3
7794,4
7795,1
7796,5
7797,5
7798,3
7799,6
7800,2
7801,1
7802,5
7803,3
7804,1
7805,2
7806,3
7807,3
7808,4
7809,7
7810,2
7811,1
7812,1
7813,1
7814,3
7816,5
7817,3
7818,2
7819,2
7820,5
7821,4
